geo_value,time_value,value,disease,week,date
ms,202551,147.0,Flu,202551,2025-12-20
mt,202551,40.0,Flu,202551,2025-12-20
nc,202551,1201.0,Flu,202551,2025-12-20
nd,202551,54.0,Flu,202551,2025-12-20
ne,202551,72.0,Flu,202551,2025-12-20
nh,202551,95.0,Flu,202551,2025-12-20
nj,202551,1082.0,Flu,202551,2025-12-20
nm,202551,170.0,Flu,202551,2025-12-20
nv,202551,128.0,Flu,202551,2025-12-20
ny,202551,3178.0,Flu,202551,2025-12-20
oh,202551,745.0,Flu,202551,2025-12-20
ok,202551,87.0,Flu,202551,2025-12-20
or,202551,57.0,Flu,202551,2025-12-20
pa,202551,1256.0,Flu,202551,2025-12-20
pr,202551,244.0,Flu,202551,2025-12-20
ri,202551,141.0,Flu,202551,2025-12-20
sc,202551,391.0,Flu,202551,2025-12-20
sd,202551,26.0,Flu,202551,2025-12-20
tn,202551,346.0,Flu,202551,2025-12-20
tx,202551,1685.0,Flu,202551,2025-12-20
ut,202551,130.0,Flu,202551,2025-12-20
va,202551,357.0,Flu,202551,2025-12-20
vi,202551,0.0,Flu,202551,2025-12-20
vt,202551,13.0,Flu,202551,2025-12-20
wa,202551,116.0,Flu,202551,2025-12-20
wi,202551,322.0,Flu,202551,2025-12-20
wv,202551,65.0,Flu,202551,2025-12-20
wy,202551,29.0,Flu,202551,2025-12-20
ak,202552,86.0,Flu,202552,2025-12-27
al,202552,498.0,Flu,202552,2025-12-27
ar,202552,297.0,Flu,202552,2025-12-27
as,202552,,Flu,202552,2025-12-27
az,202552,316.0,Flu,202552,2025-12-27
ca,202552,1247.0,Flu,202552,2025-12-27
co,202552,818.0,Flu,202552,2025-12-27
ct,202552,652.0,Flu,202552,2025-12-27
dc,202552,98.0,Flu,202552,2025-12-27
de,202552,211.0,Flu,202552,2025-12-27
fl,202552,2220.0,Flu,202552,2025-12-27
ga,202552,1400.0,Flu,202552,2025-12-27
gu,202552,0.0,Flu,202552,2025-12-27
hi,202552,88.0,Flu,202552,2025-12-27
ia,202552,263.0,Flu,202552,2025-12-27
id,202552,152.0,Flu,202552,2025-12-27
il,202552,1491.0,Flu,202552,2025-12-27
in,202552,699.0,Flu,202552,2025-12-27
ks,202552,269.0,Flu,202552,2025-12-27
ky,202552,547.0,Flu,202552,2025-12-27
la,202552,688.0,Flu,202552,2025-12-27
ma,202552,878.0,Flu,202552,2025-12-27
md,202552,666.0,Flu,202552,2025-12-27
me,202552,147.0,Flu,202552,2025-12-27
mi,202552,905.0,Flu,202552,2025-12-27
mn,202552,944.0,Flu,202552,2025-12-27
mo,202552,809.0,Flu,202552,2025-12-27
mp,202552,1.0,Flu,202552,2025-12-27
ms,202552,247.0,Flu,202552,2025-12-27
mt,202552,122.0,Flu,202552,2025-12-27
nc,202552,2461.0,Flu,202552,2025-12-27
nd,202552,102.0,Flu,202552,2025-12-27
ne,202552,167.0,Flu,202552,2025-12-27
nh,202552,196.0,Flu,202552,2025-12-27
nj,202552,1466.0,Flu,202552,2025-12-27
nm,202552,386.0,Flu,202552,2025-12-27
nv,202552,273.0,Flu,202552,2025-12-27
ny,202552,3870.0,Flu,202552,2025-12-27
oh,202552,1610.0,Flu,202552,2025-12-27
ok,202552,231.0,Flu,202552,2025-12-27
or,202552,137.0,Flu,202552,2025-12-27
pa,202552,2377.0,Flu,202552,2025-12-27
pr,202552,359.0,Flu,202552,2025-12-27
ri,202552,197.0,Flu,202552,2025-12-27
sc,202552,856.0,Flu,202552,2025-12-27
sd,202552,60.0,Flu,202552,2025-12-27
tn,202552,861.0,Flu,202552,2025-12-27
tx,202552,2847.0,Flu,202552,2025-12-27
ut,202552,234.0,Flu,202552,2025-12-27
va,202552,843.0,Flu,202552,2025-12-27
vi,202552,0.0,Flu,202552,2025-12-27
vt,202552,43.0,Flu,202552,2025-12-27
wa,202552,164.0,Flu,202552,2025-12-27
wi,202552,757.0,Flu,202552,2025-12-27
wv,202552,192.0,Flu,202552,2025-12-27
wy,202552,57.0,Flu,202552,2025-12-27
ak,202553,75.0,Flu,202553,2026-01-03
al,202553,501.0,Flu,202553,2026-01-03
ar,202553,278.0,Flu,202553,2026-01-03
as,202553,,Flu,202553,2026-01-03
az,202553,362.0,Flu,202553,2026-01-03
ca,202553,1568.0,Flu,202553,2026-01-03
co,202553,830.0,Flu,202553,2026-01-03
ct,202553,778.0,Flu,202553,2026-01-03
dc,202553,106.0,Flu,202553,2026-01-03
de,202553,209.0,Flu,202553,2026-01-03
fl,202553,2657.0,Flu,202553,2026-01-03
ga,202553,1317.0,Flu,202553,2026-01-03
gu,202553,1.0,Flu,202553,2026-01-03
hi,202553,110.0,Flu,202553,2026-01-03
ia,202553,382.0,Flu,202553,2026-01-03
id,202553,235.0,Flu,202553,2026-01-03
il,202553,1741.0,Flu,202553,2026-01-03
in,202553,906.0,Flu,202553,2026-01-03
ks,202553,353.0,Flu,202553,2026-01-03
ky,202553,631.0,Flu,202553,2026-01-03
la,202553,662.0,Flu,202553,2026-01-03
ma,202553,1197.0,Flu,202553,2026-01-03
md,202553,828.0,Flu,202553,2026-01-03
me,202553,255.0,Flu,202553,2026-01-03
mi,202553,1258.0,Flu,202553,2026-01-03
mn,202553,1063.0,Flu,202553,2026-01-03
mo,202553,941.0,Flu,202553,2026-01-03
mp,202553,2.0,Flu,202553,2026-01-03
ms,202553,230.0,Flu,202553,2026-01-03
mt,202553,151.0,Flu,202553,2026-01-03
nc,202553,2374.0,Flu,202553,2026-01-03
nd,202553,159.0,Flu,202553,2026-01-03
ne,202553,202.0,Flu,202553,2026-01-03
nh,202553,290.0,Flu,202553,2026-01-03
nj,202553,1724.0,Flu,202553,2026-01-03
nm,202553,409.0,Flu,202553,2026-01-03
nv,202553,249.0,Flu,202553,2026-01-03
ny,202553,3800.0,Flu,202553,2026-01-03
oh,202553,1958.0,Flu,202553,2026-01-03
ok,202553,245.0,Flu,202553,2026-01-03
or,202553,198.0,Flu,202553,2026-01-03
pa,202553,3316.0,Flu,202553,2026-01-03
pr,202553,383.0,Flu,202553,2026-01-03
ri,202553,285.0,Flu,202553,2026-01-03
sc,202553,891.0,Flu,202553,2026-01-03
sd,202553,108.0,Flu,202553,2026-01-03
tn,202553,863.0,Flu,202553,2026-01-03
tx,202553,2372.0,Flu,202553,2026-01-03
ut,202553,262.0,Flu,202553,2026-01-03
va,202553,1141.0,Flu,202553,2026-01-03
vi,202553,0.0,Flu,202553,2026-01-03
vt,202553,58.0,Flu,202553,2026-01-03
wa,202553,250.0,Flu,202553,2026-01-03
wi,202553,1059.0,Flu,202553,2026-01-03
wv,202553,229.0,Flu,202553,2026-01-03
wy,202553,58.0,Flu,202553,2026-01-03
ak,202601,46.0,Flu,202601,2026-01-10
al,202601,316.0,Flu,202601,2026-01-10
ar,202601,163.0,Flu,202601,2026-01-10
as,202601,,Flu,202601,2026-01-10
az,202601,224.0,Flu,202601,2026-01-10
ca,202601,1494.0,Flu,202601,2026-01-10
co,202601,475.0,Flu,202601,2026-01-10
ct,202601,478.0,Flu,202601,2026-01-10
dc,202601,83.0,Flu,202601,2026-01-10
de,202601,174.0,Flu,202601,2026-01-10
fl,202601,2526.0,Flu,202601,2026-01-10
ga,202601,707.0,Flu,202601,2026-01-10
gu,202601,1.0,Flu,202601,2026-01-10
hi,202601,83.0,Flu,202601,2026-01-10
ia,202601,280.0,Flu,202601,2026-01-10
id,202601,157.0,Flu,202601,2026-01-10
il,202601,1193.0,Flu,202601,2026-01-10
in,202601,642.0,Flu,202601,2026-01-10
ks,202601,268.0,Flu,202601,2026-01-10
ky,202601,438.0,Flu,202601,2026-01-10
la,202601,438.0,Flu,202601,2026-01-10
ma,202601,856.0,Flu,202601,2026-01-10
md,202601,609.0,Flu,202601,2026-01-10
me,202601,172.0,Flu,202601,2026-01-10
mi,202601,921.0,Flu,202601,2026-01-10
mn,202601,705.0,Flu,202601,2026-01-10
mo,202601,522.0,Flu,202601,2026-01-10
mp,202601,5.0,Flu,202601,2026-01-10
ms,202601,194.0,Flu,202601,2026-01-10
mt,202601,123.0,Flu,202601,2026-01-10
nc,202601,1360.0,Flu,202601,2026-01-10
nd,202601,103.0,Flu,202601,2026-01-10
ne,202601,165.0,Flu,202601,2026-01-10
nh,202601,224.0,Flu,202601,2026-01-10
nj,202601,1208.0,Flu,202601,2026-01-10
nm,202601,247.0,Flu,202601,2026-01-10
nv,202601,199.0,Flu,202601,2026-01-10
ny,202601,2387.0,Flu,202601,2026-01-10
oh,202601,1377.0,Flu,202601,2026-01-10
ok,202601,169.0,Flu,202601,2026-01-10
or,202601,170.0,Flu,202601,2026-01-10
pa,202601,2248.0,Flu,202601,2026-01-10
pr,202601,309.0,Flu,202601,2026-01-10
ri,202601,159.0,Flu,202601,2026-01-10
sc,202601,559.0,Flu,202601,2026-01-10
sd,202601,64.0,Flu,202601,2026-01-10
tn,202601,519.0,Flu,202601,2026-01-10
tx,202601,1845.0,Flu,202601,2026-01-10
ut,202601,160.0,Flu,202601,2026-01-10
va,202601,862.0,Flu,202601,2026-01-10
vi,202601,0.0,Flu,202601,2026-01-10
vt,202601,48.0,Flu,202601,2026-01-10
wa,202601,261.0,Flu,202601,2026-01-10
wi,202601,717.0,Flu,202601,2026-01-10
wv,202601,203.0,Flu,202601,2026-01-10
wy,202601,56.0,Flu,202601,2026-01-10
ak,202602,38.0,Flu,202602,2026-01-17
al,202602,206.0,Flu,202602,2026-01-17
ar,202602,142.0,Flu,202602,2026-01-17
as,202602,,Flu,202602,2026-01-17
az,202602,145.0,Flu,202602,2026-01-17
ca,202602,1396.0,Flu,202602,2026-01-17
co,202602,270.0,Flu,202602,2026-01-17
ct,202602,240.0,Flu,202602,2026-01-17
dc,202602,50.0,Flu,202602,2026-01-17
de,202602,134.0,Flu,202602,2026-01-17
fl,202602,1824.0,Flu,202602,2026-01-17
ga,202602,349.0,Flu,202602,2026-01-17
gu,202602,3.0,Flu,202602,2026-01-17
hi,202602,50.0,Flu,202602,2026-01-17
ia,202602,261.0,Flu,202602,2026-01-17
id,202602,120.0,Flu,202602,2026-01-17
il,202602,751.0,Flu,202602,2026-01-17
in,202602,383.0,Flu,202602,2026-01-17
ks,202602,189.0,Flu,202602,2026-01-17
ky,202602,329.0,Flu,202602,2026-01-17
la,202602,296.0,Flu,202602,2026-01-17
ma,202602,479.0,Flu,202602,2026-01-17
md,202602,295.0,Flu,202602,2026-01-17
me,202602,118.0,Flu,202602,2026-01-17
mi,202602,526.0,Flu,202602,2026-01-17
mn,202602,415.0,Flu,202602,2026-01-17
mo,202602,523.0,Flu,202602,2026-01-17
mp,202602,1.0,Flu,202602,2026-01-17
ms,202602,142.0,Flu,202602,2026-01-17
mt,202602,82.0,Flu,202602,2026-01-17
nc,202602,617.0,Flu,202602,2026-01-17
nd,202602,94.0,Flu,202602,2026-01-17
ne,202602,125.0,Flu,202602,2026-01-17
nh,202602,154.0,Flu,202602,2026-01-17
nj,202602,653.0,Flu,202602,2026-01-17
nm,202602,147.0,Flu,202602,2026-01-17
nv,202602,127.0,Flu,202602,2026-01-17
ny,202602,1233.0,Flu,202602,2026-01-17
oh,202602,858.0,Flu,202602,2026-01-17
ok,202602,168.0,Flu,202602,2026-01-17
or,202602,203.0,Flu,202602,2026-01-17
pa,202602,1870.0,Flu,202602,2026-01-17
pr,202602,297.0,Flu,202602,2026-01-17
ri,202602,83.0,Flu,202602,2026-01-17
sc,202602,300.0,Flu,202602,2026-01-17
sd,202602,78.0,Flu,202602,2026-01-17
tn,202602,315.0,Flu,202602,2026-01-17
tx,202602,1214.0,Flu,202602,2026-01-17
ut,202602,95.0,Flu,202602,2026-01-17
va,202602,461.0,Flu,202602,2026-01-17
vi,202602,0.0,Flu,202602,2026-01-17
vt,202602,34.0,Flu,202602,2026-01-17
wa,202602,206.0,Flu,202602,2026-01-17
wi,202602,450.0,Flu,202602,2026-01-17
wv,202602,170.0,Flu,202602,2026-01-17
wy,202602,26.0,Flu,202602,2026-01-17
ak,202603,26.0,Flu,202603,2026-01-24
al,202603,250.0,Flu,202603,2026-01-24
ar,202603,167.0,Flu,202603,2026-01-24
as,202603,,Flu,202603,2026-01-24
az,202603,199.0,Flu,202603,2026-01-24
ca,202603,1624.0,Flu,202603,2026-01-24
co,202603,183.0,Flu,202603,2026-01-24
ct,202603,117.0,Flu,202603,2026-01-24
dc,202603,33.0,Flu,202603,2026-01-24
de,202603,101.0,Flu,202603,2026-01-24
fl,202603,1567.0,Flu,202603,2026-01-24
ga,202603,342.0,Flu,202603,2026-01-24
gu,202603,1.0,Flu,202603,2026-01-24
hi,202603,45.0,Flu,202603,2026-01-24
ia,202603,241.0,Flu,202603,2026-01-24
id,202603,97.0,Flu,202603,2026-01-24
il,202603,654.0,Flu,202603,2026-01-24
in,202603,316.0,Flu,202603,2026-01-24
ks,202603,213.0,Flu,202603,2026-01-24
ky,202603,283.0,Flu,202603,2026-01-24
la,202603,334.0,Flu,202603,2026-01-24
ma,202603,243.0,Flu,202603,2026-01-24
md,202603,170.0,Flu,202603,2026-01-24
me,202603,81.0,Flu,202603,2026-01-24
mi,202603,408.0,Flu,202603,2026-01-24
mn,202603,329.0,Flu,202603,2026-01-24
mo,202603,454.0,Flu,202603,2026-01-24
mp,202603,2.0,Flu,202603,2026-01-24
ms,202603,115.0,Flu,202603,2026-01-24
mt,202603,64.0,Flu,202603,2026-01-24
nc,202603,497.0,Flu,202603,2026-01-24
nd,202603,72.0,Flu,202603,2026-01-24
ne,202603,145.0,Flu,202603,2026-01-24
nh,202603,118.0,Flu,202603,2026-01-24
nj,202603,399.0,Flu,202603,2026-01-24
nm,202603,138.0,Flu,202603,2026-01-24
nv,202603,95.0,Flu,202603,2026-01-24
ny,202603,692.0,Flu,202603,2026-01-24
oh,202603,724.0,Flu,202603,2026-01-24
ok,202603,166.0,Flu,202603,2026-01-24
or,202603,245.0,Flu,202603,2026-01-24
pa,202603,1233.0,Flu,202603,2026-01-24
pr,202603,212.0,Flu,202603,2026-01-24
ri,202603,61.0,Flu,202603,2026-01-24
sc,202603,241.0,Flu,202603,2026-01-24
sd,202603,67.0,Flu,202603,2026-01-24
tn,202603,312.0,Flu,202603,2026-01-24
tx,202603,1388.0,Flu,202603,2026-01-24
ut,202603,77.0,Flu,202603,2026-01-24
va,202603,449.0,Flu,202603,2026-01-24
vi,202603,0.0,Flu,202603,2026-01-24
vt,202603,28.0,Flu,202603,2026-01-24
wa,202603,236.0,Flu,202603,2026-01-24
wi,202603,361.0,Flu,202603,2026-01-24
wv,202603,186.0,Flu,202603,2026-01-24
wy,202603,18.0,Flu,202603,2026-01-24
ak,202604,28.0,Flu,202604,2026-01-31
al,202604,262.0,Flu,202604,2026-01-31
ar,202604,209.0,Flu,202604,2026-01-31
as,202604,,Flu,202604,2026-01-31
az,202604,264.0,Flu,202604,2026-01-31
ca,202604,1649.0,Flu,202604,2026-01-31
co,202604,149.0,Flu,202604,2026-01-31
ct,202604,83.0,Flu,202604,2026-01-31
dc,202604,15.0,Flu,202604,2026-01-31
de,202604,74.0,Flu,202604,2026-01-31
fl,202604,1606.0,Flu,202604,2026-01-31
ga,202604,341.0,Flu,202604,2026-01-31
gu,202604,0.0,Flu,202604,2026-01-31
hi,202604,26.0,Flu,202604,2026-01-31
ia,202604,223.0,Flu,202604,2026-01-31
id,202604,101.0,Flu,202604,2026-01-31
il,202604,554.0,Flu,202604,2026-01-31
in,202604,335.0,Flu,202604,2026-01-31
ks,202604,214.0,Flu,202604,2026-01-31
ky,202604,289.0,Flu,202604,2026-01-31
la,202604,318.0,Flu,202604,2026-01-31
ma,202604,222.0,Flu,202604,2026-01-31
md,202604,114.0,Flu,202604,2026-01-31
me,202604,69.0,Flu,202604,2026-01-31
mi,202604,331.0,Flu,202604,2026-01-31
mn,202604,211.0,Flu,202604,2026-01-31
mo,202604,437.0,Flu,202604,2026-01-31
mp,202604,0.0,Flu,202604,2026-01-31
ms,202604,132.0,Flu,202604,2026-01-31
mt,202604,79.0,Flu,202604,2026-01-31
nc,202604,418.0,Flu,202604,2026-01-31
nd,202604,61.0,Flu,202604,2026-01-31
ne,202604,129.0,Flu,202604,2026-01-31
nh,202604,49.0,Flu,202604,2026-01-31
nj,202604,298.0,Flu,202604,2026-01-31
nm,202604,105.0,Flu,202604,2026-01-31
nv,202604,115.0,Flu,202604,2026-01-31
ny,202604,411.0,Flu,202604,2026-01-31
oh,202604,610.0,Flu,202604,2026-01-31
ok,202604,239.0,Flu,202604,2026-01-31
or,202604,432.0,Flu,202604,2026-01-31
pa,202604,1035.0,Flu,202604,2026-01-31
pr,202604,189.0,Flu,202604,2026-01-31
ri,202604,30.0,Flu,202604,2026-01-31
sc,202604,260.0,Flu,202604,2026-01-31
sd,202604,61.0,Flu,202604,2026-01-31
tn,202604,373.0,Flu,202604,2026-01-31
tx,202604,1326.0,Flu,202604,2026-01-31
ut,202604,66.0,Flu,202604,2026-01-31
va,202604,381.0,Flu,202604,2026-01-31
vi,202604,0.0,Flu,202604,2026-01-31
vt,202604,27.0,Flu,202604,2026-01-31
wa,202604,298.0,Flu,202604,2026-01-31
wi,202604,267.0,Flu,202604,2026-01-31
wv,202604,218.0,Flu,202604,2026-01-31
wy,202604,10.0,Flu,202604,2026-01-31
ak,202605,16.0,Flu,202605,2026-02-07
al,202605,355.0,Flu,202605,2026-02-07
ar,202605,213.0,Flu,202605,2026-02-07
as,202605,,Flu,202605,2026-02-07
az,202605,347.0,Flu,202605,2026-02-07
ca,202605,2074.0,Flu,202605,2026-02-07
co,202605,112.0,Flu,202605,2026-02-07
ct,202605,55.0,Flu,202605,2026-02-07
dc,202605,10.0,Flu,202605,2026-02-07
de,202605,51.0,Flu,202605,2026-02-07
fl,202605,1960.0,Flu,202605,2026-02-07
ga,202605,363.0,Flu,202605,2026-02-07
gu,202605,0.0,Flu,202605,2026-02-07
hi,202605,32.0,Flu,202605,2026-02-07
ia,202605,231.0,Flu,202605,2026-02-07
id,202605,107.0,Flu,202605,2026-02-07
il,202605,532.0,Flu,202605,2026-02-07
in,202605,350.0,Flu,202605,2026-02-07
ks,202605,220.0,Flu,202605,2026-02-07
ky,202605,260.0,Flu,202605,2026-02-07
la,202605,326.0,Flu,202605,2026-02-07
ma,202605,113.0,Flu,202605,2026-02-07
md,202605,90.0,Flu,202605,2026-02-07
me,202605,68.0,Flu,202605,2026-02-07
mi,202605,302.0,Flu,202605,2026-02-07
mn,202605,183.0,Flu,202605,2026-02-07
mo,202605,505.0,Flu,202605,2026-02-07
mp,202605,3.0,Flu,202605,2026-02-07
ms,202605,200.0,Flu,202605,2026-02-07
mt,202605,84.0,Flu,202605,2026-02-07
nc,202605,369.0,Flu,202605,2026-02-07
nd,202605,42.0,Flu,202605,2026-02-07
ne,202605,143.0,Flu,202605,2026-02-07
nh,202605,61.0,Flu,202605,2026-02-07
nj,202605,202.0,Flu,202605,2026-02-07
nm,202605,166.0,Flu,202605,2026-02-07
nv,202605,104.0,Flu,202605,2026-02-07
ny,202605,298.0,Flu,202605,2026-02-07
oh,202605,514.0,Flu,202605,2026-02-07
ok,202605,263.0,Flu,202605,2026-02-07
or,202605,573.0,Flu,202605,2026-02-07
pa,202605,841.0,Flu,202605,2026-02-07
pr,202605,150.0,Flu,202605,2026-02-07
ri,202605,24.0,Flu,202605,2026-02-07
sc,202605,255.0,Flu,202605,2026-02-07
sd,202605,57.0,Flu,202605,2026-02-07
tn,202605,318.0,Flu,202605,2026-02-07
tx,202605,1395.0,Flu,202605,2026-02-07
ut,202605,91.0,Flu,202605,2026-02-07
va,202605,279.0,Flu,202605,2026-02-07
vi,202605,1.0,Flu,202605,2026-02-07
vt,202605,32.0,Flu,202605,2026-02-07
wa,202605,334.0,Flu,202605,2026-02-07
wi,202605,279.0,Flu,202605,2026-02-07
wv,202605,154.0,Flu,202605,2026-02-07
wy,202605,21.0,Flu,202605,2026-02-07
ak,202606,15.0,Flu,202606,2026-02-14
al,202606,437.0,Flu,202606,2026-02-14
ar,202606,274.0,Flu,202606,2026-02-14
as,202606,,Flu,202606,2026-02-14
az,202606,415.0,Flu,202606,2026-02-14
ca,202606,2151.0,Flu,202606,2026-02-14
co,202606,128.0,Flu,202606,2026-02-14
ct,202606,32.0,Flu,202606,2026-02-14
dc,202606,9.0,Flu,202606,2026-02-14
de,202606,48.0,Flu,202606,2026-02-14
fl,202606,2515.0,Flu,202606,2026-02-14
ga,202606,443.0,Flu,202606,2026-02-14
gu,202606,1.0,Flu,202606,2026-02-14
hi,202606,23.0,Flu,202606,2026-02-14
ia,202606,222.0,Flu,202606,2026-02-14
id,202606,116.0,Flu,202606,2026-02-14
il,202606,557.0,Flu,202606,2026-02-14
in,202606,276.0,Flu,202606,2026-02-14
ks,202606,218.0,Flu,202606,2026-02-14
ky,202606,223.0,Flu,202606,2026-02-14
la,202606,425.0,Flu,202606,2026-02-14
ma,202606,80.0,Flu,202606,2026-02-14
md,202606,85.0,Flu,202606,2026-02-14
me,202606,47.0,Flu,202606,2026-02-14
mi,202606,281.0,Flu,202606,2026-02-14
mn,202606,200.0,Flu,202606,2026-02-14
mo,202606,580.0,Flu,202606,2026-02-14
mp,202606,1.0,Flu,202606,2026-02-14
ms,202606,243.0,Flu,202606,2026-02-14
mt,202606,92.0,Flu,202606,2026-02-14
nc,202606,266.0,Flu,202606,2026-02-14
nd,202606,30.0,Flu,202606,2026-02-14
ne,202606,152.0,Flu,202606,2026-02-14
nh,202606,60.0,Flu,202606,2026-02-14
nj,202606,193.0,Flu,202606,2026-02-14
nm,202606,78.0,Flu,202606,2026-02-14
nv,202606,120.0,Flu,202606,2026-02-14
ny,202606,270.0,Flu,202606,2026-02-14
oh,202606,528.0,Flu,202606,2026-02-14
ok,202606,345.0,Flu,202606,2026-02-14
or,202606,400.0,Flu,202606,2026-02-14
pa,202606,785.0,Flu,202606,2026-02-14
pr,202606,137.0,Flu,202606,2026-02-14
ri,202606,14.0,Flu,202606,2026-02-14
sc,202606,234.0,Flu,202606,2026-02-14
sd,202606,47.0,Flu,202606,2026-02-14
tn,202606,323.0,Flu,202606,2026-02-14
tx,202606,1352.0,Flu,202606,2026-02-14
ut,202606,74.0,Flu,202606,2026-02-14
va,202606,217.0,Flu,202606,2026-02-14
vi,202606,0.0,Flu,202606,2026-02-14
vt,202606,25.0,Flu,202606,2026-02-14
wa,202606,275.0,Flu,202606,2026-02-14
wi,202606,259.0,Flu,202606,2026-02-14
wv,202606,123.0,Flu,202606,2026-02-14
wy,202606,29.0,Flu,202606,2026-02-14
ak,202607,8.0,Flu,202607,2026-02-21
al,202607,333.0,Flu,202607,2026-02-21
ar,202607,173.0,Flu,202607,2026-02-21
as,202607,,Flu,202607,2026-02-21
az,202607,354.0,Flu,202607,2026-02-21
ca,202607,1566.0,Flu,202607,2026-02-21
co,202607,119.0,Flu,202607,2026-02-21
ct,202607,33.0,Flu,202607,2026-02-21
dc,202607,7.0,Flu,202607,2026-02-21
de,202607,49.0,Flu,202607,2026-02-21
fl,202607,2043.0,Flu,202607,2026-02-21
ga,202607,384.0,Flu,202607,2026-02-21
gu,202607,1.0,Flu,202607,2026-02-21
hi,202607,20.0,Flu,202607,2026-02-21
ia,202607,199.0,Flu,202607,2026-02-21
id,202607,119.0,Flu,202607,2026-02-21
il,202607,579.0,Flu,202607,2026-02-21
in,202607,359.0,Flu,202607,2026-02-21
ks,202607,190.0,Flu,202607,2026-02-21
ky,202607,243.0,Flu,202607,2026-02-21
la,202607,342.0,Flu,202607,2026-02-21
ma,202607,84.0,Flu,202607,2026-02-21
md,202607,72.0,Flu,202607,2026-02-21
me,202607,59.0,Flu,202607,2026-02-21
mi,202607,340.0,Flu,202607,2026-02-21
mn,202607,196.0,Flu,202607,2026-02-21
mo,202607,441.0,Flu,202607,2026-02-21
mp,202607,1.0,Flu,202607,2026-02-21
ms,202607,227.0,Flu,202607,2026-02-21
mt,202607,53.0,Flu,202607,2026-02-21
nc,202607,298.0,Flu,202607,2026-02-21
nd,202607,22.0,Flu,202607,2026-02-21
ne,202607,141.0,Flu,202607,2026-02-21
nh,202607,55.0,Flu,202607,2026-02-21
nj,202607,231.0,Flu,202607,2026-02-21
nm,202607,94.0,Flu,202607,2026-02-21
nv,202607,90.0,Flu,202607,2026-02-21
ny,202607,326.0,Flu,202607,2026-02-21
oh,202607,663.0,Flu,202607,2026-02-21
ok,202607,254.0,Flu,202607,2026-02-21
or,202607,309.0,Flu,202607,2026-02-21
pa,202607,774.0,Flu,202607,2026-02-21
pr,202607,177.0,Flu,202607,2026-02-21
ri,202607,21.0,Flu,202607,2026-02-21
sc,202607,258.0,Flu,202607,2026-02-21
sd,202607,55.0,Flu,202607,2026-02-21
tn,202607,321.0,Flu,202607,2026-02-21
tx,202607,1041.0,Flu,202607,2026-02-21
ut,202607,65.0,Flu,202607,2026-02-21
va,202607,284.0,Flu,202607,2026-02-21
vi,202607,0.0,Flu,202607,2026-02-21
vt,202607,22.0,Flu,202607,2026-02-21
wa,202607,230.0,Flu,202607,2026-02-21
wi,202607,253.0,Flu,202607,2026-02-21
wv,202607,147.0,Flu,202607,2026-02-21
wy,202607,13.0,Flu,202607,2026-02-21
ak,202608,5.0,Flu,202608,2026-02-28
al,202608,180.0,Flu,202608,2026-02-28
ar,202608,125.0,Flu,202608,2026-02-28
as,202608,0.0,Flu,202608,2026-02-28
az,202608,284.0,Flu,202608,2026-02-28
ca,202608,1314.0,Flu,202608,2026-02-28
co,202608,118.0,Flu,202608,2026-02-28
ct,202608,39.0,Flu,202608,2026-02-28
dc,202608,5.0,Flu,202608,2026-02-28
de,202608,40.0,Flu,202608,2026-02-28
fl,202608,1325.0,Flu,202608,2026-02-28
ga,202608,249.0,Flu,202608,2026-02-28
gu,202608,1.0,Flu,202608,2026-02-28
hi,202608,9.0,Flu,202608,2026-02-28
ia,202608,119.0,Flu,202608,2026-02-28
id,202608,106.0,Flu,202608,2026-02-28
il,202608,355.0,Flu,202608,2026-02-28
in,202608,292.0,Flu,202608,2026-02-28
ks,202608,130.0,Flu,202608,2026-02-28
ky,202608,195.0,Flu,202608,2026-02-28
la,202608,215.0,Flu,202608,2026-02-28
ma,202608,75.0,Flu,202608,2026-02-28
md,202608,40.0,Flu,202608,2026-02-28
me,202608,43.0,Flu,202608,2026-02-28
mi,202608,290.0,Flu,202608,2026-02-28
mn,202608,136.0,Flu,202608,2026-02-28
mo,202608,305.0,Flu,202608,2026-02-28
mp,202608,1.0,Flu,202608,2026-02-28
ms,202608,151.0,Flu,202608,2026-02-28
mt,202608,47.0,Flu,202608,2026-02-28
nc,202608,233.0,Flu,202608,2026-02-28
nd,202608,18.0,Flu,202608,2026-02-28
ne,202608,84.0,Flu,202608,2026-02-28
nh,202608,32.0,Flu,202608,2026-02-28
nj,202608,220.0,Flu,202608,2026-02-28
nm,202608,94.0,Flu,202608,2026-02-28
nv,202608,68.0,Flu,202608,2026-02-28
ny,202608,318.0,Flu,202608,2026-02-28
oh,202608,522.0,Flu,202608,2026-02-28
ok,202608,183.0,Flu,202608,2026-02-28
or,202608,197.0,Flu,202608,2026-02-28
pa,202608,806.0,Flu,202608,2026-02-28
pr,202608,109.0,Flu,202608,2026-02-28
ri,202608,23.0,Flu,202608,2026-02-28
sc,202608,184.0,Flu,202608,2026-02-28
sd,202608,49.0,Flu,202608,2026-02-28
tn,202608,248.0,Flu,202608,2026-02-28
tx,202608,784.0,Flu,202608,2026-02-28
ut,202608,43.0,Flu,202608,2026-02-28
va,202608,211.0,Flu,202608,2026-02-28
vi,202608,0.0,Flu,202608,2026-02-28
vt,202608,14.0,Flu,202608,2026-02-28
wa,202608,190.0,Flu,202608,2026-02-28
wi,202608,207.0,Flu,202608,2026-02-28
